class,f1_score,precision,recall,support
0,0.55,0.38,0.99,1367.0
1,0.01,0.8,0.0,930.0
2,0.16,0.73,0.09,734.0
3,0.02,0.8,0.01,344.0
4,0.0,0.0,0.0,249.0
5,0.04,0.33,0.02,53.0
