class,f1_score,precision,recall,support
0,0.67,0.7,0.65,1352.0
1,0.53,0.47,0.63,931.0
2,0.46,0.57,0.38,737.0
3,0.46,0.43,0.5,324.0
4,0.42,0.41,0.42,277.0
5,0.02,0.04,0.02,56.0
