class,f1_score,precision,recall,support
0,0.57,0.52,0.63,1292.0
1,0.0,0.0,0.0,959.0
2,0.34,0.38,0.3,757.0
3,0.0,0.0,0.0,370.0
4,0.18,0.11,0.52,233.0
5,0.08,0.05,0.3,66.0
