class,f1_score,precision,recall,support
0,0.54,0.52,0.56,1333.0
1,0.18,0.26,0.14,921.0
2,0.23,0.22,0.24,771.0
3,0.33,0.33,0.34,332.0
4,0.26,0.21,0.34,254.0
5,0.1,0.07,0.15,66.0
