class,f1_score,precision,recall,support
0,0.59,0.63,0.55,1344.0
1,0.49,0.42,0.6,925.0
2,0.43,0.49,0.38,760.0
3,0.49,0.47,0.51,355.0
4,0.33,0.43,0.27,225.0
5,0.11,0.12,0.1,68.0
