class,f1_score,precision,recall,support
0,0.37,0.62,0.27,1305.0
1,0.12,0.26,0.08,936.0
2,0.37,0.41,0.33,781.0
3,0.0,0.0,0.0,341.0
4,0.15,0.09,0.74,240.0
5,0.16,0.12,0.22,74.0
