class,f1_score,precision,recall,support
0,0.61,0.62,0.6,1323.0
1,0.49,0.43,0.56,968.0
2,0.44,0.52,0.39,766.0
3,0.48,0.45,0.5,328.0
4,0.3,0.38,0.25,221.0
5,0.13,0.15,0.11,71.0
