class,f1_score,precision,recall,support
0,0.53,0.36,1.0,1338.0
1,0.0,0.0,0.0,905.0
2,0.0,0.0,0.0,760.0
3,0.0,0.0,0.0,347.0
4,0.0,0.0,0.0,259.0
5,0.0,0.0,0.0,68.0
