class,f1_score,precision,recall,support
0,0.68,0.55,0.88,1333.0
1,0.49,0.52,0.45,955.0
2,0.47,0.52,0.42,727.0
3,0.41,0.7,0.29,347.0
4,0.07,0.9,0.04,254.0
5,0.0,0.0,0.0,61.0
