class,f1_score,precision,recall,support
0,0.69,0.55,0.92,1312.0
1,0.41,0.68,0.29,935.0
2,0.42,0.74,0.29,801.0
3,0.27,0.75,0.17,333.0
4,0.33,0.23,0.65,235.0
5,0.03,0.5,0.02,61.0
