class,f1_score,precision,recall,support
0,0.69,0.7,0.68,1324.0
1,0.55,0.48,0.63,940.0
2,0.49,0.51,0.47,773.0
3,0.54,0.52,0.56,331.0
4,0.29,0.54,0.2,252.0
5,0.21,0.64,0.12,57.0
