class,f1_score,precision,recall,support
0,0.19,0.67,0.11,1355.0
1,0.01,0.67,0.0,954.0
2,0.01,0.27,0.0,727.0
3,0.15,0.14,0.15,355.0
4,0.15,0.09,0.51,226.0
5,0.05,0.03,0.73,60.0
