class,f1_score,precision,recall,support
0,0.45,0.5,0.41,1317.0
1,0.25,0.4,0.18,1000.0
2,0.34,0.29,0.43,727.0
3,0.0,0.0,0.0,356.0
4,0.18,0.11,0.51,222.0
5,0.0,0.0,0.0,55.0
