class,f1_score,precision,recall,support
0,0.66,0.66,0.66,1369.0
1,0.5,0.43,0.59,918.0
2,0.45,0.58,0.36,738.0
3,0.5,0.5,0.5,355.0
4,0.39,0.42,0.37,240.0
5,0.03,0.06,0.02,57.0
