class,f1_score,precision,recall,support
0,0.52,0.59,0.47,1349.0
1,0.0,0.09,0.0,940.0
2,0.34,0.37,0.32,738.0
3,0.33,0.24,0.53,337.0
4,0.22,0.14,0.5,238.0
5,0.06,0.04,0.17,75.0
