class,f1_score,precision,recall,support
0,0.66,0.53,0.88,1286.0
1,0.52,0.56,0.48,981.0
2,0.45,0.52,0.4,739.0
3,0.43,0.83,0.29,365.0
4,0.11,0.83,0.06,249.0
5,0.0,0.0,0.0,57.0
