class,f1_score,precision,recall,support
0,0.71,0.73,0.69,1333.0
1,0.54,0.46,0.64,946.0
2,0.51,0.46,0.56,763.0
3,0.39,0.69,0.27,340.0
4,0.09,0.67,0.05,237.0
5,0.1,1.0,0.05,58.0
