class,f1_score,precision,recall,support
0,0.66,0.52,0.88,1342.0
1,0.46,0.51,0.42,940.0
2,0.45,0.58,0.36,744.0
3,0.42,0.73,0.3,353.0
4,0.14,0.81,0.08,225.0
5,0.0,0.0,0.0,73.0
