class,f1_score,precision,recall,support
0,0.69,0.69,0.69,1291.0
1,0.51,0.48,0.55,977.0
2,0.48,0.45,0.5,757.0
3,0.5,0.48,0.52,356.0
4,0.23,0.68,0.14,244.0
5,0.0,0.0,0.0,52.0
