class,f1_score,precision,recall,support
0,0.58,0.54,0.63,1320.0
1,0.36,0.37,0.34,927.0
2,0.42,0.44,0.39,781.0
3,0.41,0.4,0.42,349.0
4,0.34,0.38,0.3,238.0
5,0.16,0.25,0.11,62.0
