class,f1_score,precision,recall,support
0,0.66,0.68,0.65,1349.0
1,0.48,0.46,0.51,940.0
2,0.48,0.49,0.47,738.0
3,0.5,0.45,0.55,337.0
4,0.43,0.49,0.39,238.0
5,0.25,0.43,0.17,75.0
