class,f1_score,precision,recall,support
0,0.58,0.55,0.63,1317.0
1,0.39,0.42,0.36,1000.0
2,0.4,0.4,0.4,727.0
3,0.47,0.46,0.47,356.0
4,0.34,0.36,0.32,222.0
5,0.15,0.24,0.11,55.0
