class,f1_score,precision,recall,support
0,0.7,0.72,0.68,1339.0
1,0.49,0.4,0.63,901.0
2,0.42,0.49,0.36,776.0
3,0.44,0.57,0.36,362.0
4,0.22,0.35,0.16,249.0
5,0.13,0.11,0.18,50.0
