class,f1_score,precision,recall,support
0,0.62,0.59,0.65,1370.0
1,0.4,0.44,0.37,918.0
2,0.4,0.42,0.39,748.0
3,0.42,0.38,0.47,327.0
4,0.37,0.39,0.35,256.0
5,0.08,0.09,0.07,58.0
