class,f1_score,precision,recall,support
0,0.64,0.58,0.71,1380.0
1,0.39,0.43,0.36,907.0
2,0.39,0.41,0.37,734.0
3,0.44,0.44,0.44,332.0
4,0.35,0.46,0.29,276.0
5,0.1,0.12,0.08,48.0
