class,f1_score,precision,recall,support
0,0.56,0.39,0.99,1312.0
1,0.18,0.61,0.11,930.0
2,0.25,0.73,0.15,770.0
3,0.01,1.0,0.01,363.0
4,0.0,0.0,0.0,241.0
5,0.0,0.0,0.0,61.0
