class,f1_score,precision,recall,support
0,0.49,0.73,0.37,1306.0
1,0.3,0.42,0.23,945.0
2,0.41,0.37,0.45,757.0
3,0.35,0.28,0.46,344.0
4,0.22,0.15,0.43,261.0
5,0.13,0.08,0.33,64.0
