class,f1_score,precision,recall,support
0,0.62,0.54,0.71,1336.0
1,0.41,0.4,0.42,920.0
2,0.43,0.47,0.4,792.0
3,0.35,0.61,0.25,330.0
4,0.23,0.47,0.15,235.0
5,0.06,0.05,0.08,64.0
