class,f1_score,precision,recall,support
0,0.4,0.72,0.28,1324.0
1,0.26,0.49,0.18,900.0
2,0.3,0.49,0.22,778.0
3,0.31,0.23,0.45,362.0
4,0.21,0.13,0.44,252.0
5,0.06,0.03,0.49,61.0
