class,f1_score,precision,recall,support
0,0.64,0.51,0.84,1334.0
1,0.44,0.48,0.4,915.0
2,0.4,0.5,0.33,784.0
3,0.39,0.63,0.28,350.0
4,0.14,0.72,0.08,226.0
5,0.0,0.0,0.0,68.0
