class,f1_score,precision,recall,support
0,0.47,0.7,0.35,1348.0
1,0.38,0.45,0.32,953.0
2,0.39,0.42,0.37,754.0
3,0.3,0.24,0.38,317.0
4,0.2,0.12,0.47,234.0
5,0.12,0.07,0.28,71.0
