class,f1_score,precision,recall,support
0,0.48,0.39,0.62,1303.0
1,0.01,0.31,0.0,940.0
2,0.0,0.0,0.0,754.0
3,0.19,0.11,0.51,362.0
4,0.0,0.0,0.0,246.0
5,0.0,0.0,0.0,72.0
