class,f1_score,precision,recall,support
0,0.68,0.57,0.85,1328.0
1,0.51,0.53,0.49,948.0
2,0.48,0.54,0.44,744.0
3,0.42,0.65,0.31,354.0
4,0.15,0.81,0.09,245.0
5,0.13,1.0,0.07,58.0
