class,f1_score,precision,recall,support
0,0.47,0.39,0.6,1348.0
1,0.01,0.15,0.01,907.0
2,0.34,0.39,0.3,741.0
3,0.0,0.0,0.0,354.0
4,0.12,0.07,0.29,244.0
5,0.08,0.11,0.06,83.0
