class,f1_score,precision,recall,support
0,0.46,0.75,0.34,1317.0
1,0.31,0.39,0.25,934.0
2,0.39,0.44,0.35,785.0
3,0.31,0.26,0.39,331.0
4,0.24,0.15,0.61,251.0
5,0.1,0.06,0.31,59.0
