class,f1_score,precision,recall,support
0,0.6,0.56,0.65,1331.0
1,0.37,0.4,0.35,912.0
2,0.39,0.43,0.36,772.0
3,0.46,0.43,0.5,366.0
4,0.38,0.4,0.36,235.0
5,0.08,0.11,0.07,61.0
