class,f1_score,precision,recall,support
0,0.61,0.6,0.62,1333.0
1,0.43,0.45,0.42,948.0
2,0.43,0.45,0.41,747.0
3,0.43,0.41,0.46,336.0
4,0.37,0.35,0.38,243.0
5,0.17,0.17,0.17,70.0
