class,f1_score,precision,recall,support
0,0.16,0.61,0.09,1355.0
1,0.01,1.0,0.0,941.0
2,0.02,0.7,0.01,739.0
3,0.09,0.08,0.1,345.0
4,0.14,0.08,0.53,222.0
5,0.07,0.04,0.72,75.0
