class,f1_score,precision,recall,support
0,0.66,0.68,0.64,1309.0
1,0.51,0.37,0.85,961.0
2,0.2,0.83,0.12,739.0
3,0.36,0.83,0.23,346.0
4,0.14,1.0,0.08,247.0
5,0.1,0.8,0.05,75.0
