class,f1_score,precision,recall,support
0,0.59,0.61,0.58,1331.0
1,0.48,0.41,0.59,912.0
2,0.39,0.51,0.32,772.0
3,0.5,0.48,0.53,366.0
4,0.4,0.47,0.34,235.0
5,0.11,0.18,0.08,61.0
