class,f1_score,precision,recall,support
0,0.6,0.6,0.6,1350.0
1,0.43,0.42,0.45,906.0
2,0.32,0.33,0.32,724.0
3,0.35,0.44,0.29,348.0
4,0.31,0.29,0.33,279.0
5,0.16,0.13,0.2,70.0
