class,f1_score,precision,recall,support
0,0.64,0.51,0.84,1345.0
1,0.43,0.49,0.38,928.0
2,0.42,0.5,0.36,750.0
3,0.41,0.64,0.3,335.0
4,0.16,0.69,0.09,258.0
5,0.0,0.0,0.0,61.0
