class,f1_score,precision,recall,support
0,0.75,0.83,0.68,1359.0
1,0.53,0.41,0.73,945.0
2,0.42,0.47,0.39,743.0
3,0.4,0.58,0.3,324.0
4,0.14,0.34,0.09,241.0
5,0.07,0.09,0.06,65.0
