class,f1_score,precision,recall,support
0,0.65,0.7,0.61,1349.0
1,0.09,0.31,0.05,957.0
2,0.33,0.36,0.31,760.0
3,0.27,0.39,0.21,319.0
4,0.26,0.17,0.55,228.0
5,0.06,0.03,0.41,64.0
