class,f1_score,precision,recall,support
0,0.34,0.55,0.25,1302.0
1,0.01,0.6,0.0,979.0
2,0.02,0.67,0.01,749.0
3,0.06,0.43,0.03,314.0
4,0.18,0.11,0.64,265.0
5,0.06,0.03,0.72,68.0
