class,f1_score,precision,recall,support
0,0.51,0.53,0.5,1290.0
1,0.1,0.21,0.06,937.0
2,0.17,0.2,0.15,776.0
3,0.0,0.0,0.0,349.0
4,0.16,0.09,0.55,258.0
5,0.11,0.1,0.12,67.0
