class,f1_score,precision,recall,support
0,0.64,0.51,0.86,1324.0
1,0.42,0.47,0.39,900.0
2,0.4,0.51,0.32,778.0
3,0.33,0.54,0.24,362.0
4,0.16,0.79,0.09,252.0
5,0.0,0.0,0.0,61.0
