class,f1_score,precision,recall,support
0,0.64,0.69,0.59,1305.0
1,0.5,0.47,0.52,936.0
2,0.47,0.49,0.45,781.0
3,0.48,0.4,0.59,341.0
4,0.39,0.36,0.41,240.0
5,0.19,0.33,0.14,74.0
