class,f1_score,precision,recall,support
0,0.64,0.67,0.62,1304.0
1,0.47,0.47,0.48,976.0
2,0.46,0.47,0.45,745.0
3,0.49,0.41,0.61,343.0
4,0.41,0.43,0.39,251.0
5,0.31,0.42,0.24,58.0
