class,f1_score,precision,recall,support
0,0.62,0.49,0.84,1332.0
1,0.42,0.5,0.37,977.0
2,0.38,0.48,0.31,751.0
3,0.38,0.64,0.27,334.0
4,0.14,0.78,0.08,228.0
5,0.0,0.0,0.0,55.0
