class,f1_score,precision,recall,support
0,0.39,0.64,0.28,1300.0
1,0.31,0.36,0.28,916.0
2,0.3,0.42,0.23,785.0
3,0.31,0.27,0.37,359.0
4,0.18,0.11,0.45,253.0
5,0.09,0.05,0.31,64.0
