class,f1_score,precision,recall,support
0,0.65,0.56,0.76,1315.0
1,0.5,0.45,0.55,961.0
2,0.42,0.58,0.32,745.0
3,0.48,0.61,0.4,372.0
4,0.35,0.67,0.23,226.0
5,0.0,0.0,0.0,58.0
