class,f1_score,precision,recall,support
0,0.6,0.54,0.68,1370.0
1,0.34,0.37,0.31,907.0
2,0.44,0.45,0.43,745.0
3,0.39,0.42,0.37,334.0
4,0.34,0.41,0.29,237.0
5,0.1,0.24,0.06,84.0
