class,f1_score,precision,recall,support
0,0.52,0.5,0.55,1326.0
1,0.21,0.24,0.19,905.0
2,0.21,0.22,0.2,794.0
3,0.36,0.4,0.32,328.0
4,0.28,0.24,0.35,269.0
5,0.13,0.1,0.18,55.0
