class,f1_score,precision,recall,support
0,0.26,0.59,0.16,1334.0
1,0.42,0.36,0.51,923.0
2,0.31,0.24,0.41,759.0
3,0.0,0.0,0.0,331.0
4,0.14,0.1,0.24,266.0
5,0.03,0.02,0.03,64.0
