class,f1_score,precision,recall,support
0,0.44,0.5,0.4,1303.0
1,0.01,0.67,0.0,933.0
2,0.15,0.61,0.08,797.0
3,0.24,0.25,0.24,334.0
4,0.2,0.12,0.67,246.0
5,0.07,0.04,0.52,64.0
