class,f1_score,precision,recall,support
0,0.59,0.62,0.56,1317.0
1,0.49,0.43,0.57,1000.0
2,0.42,0.49,0.38,727.0
3,0.47,0.44,0.51,356.0
4,0.29,0.36,0.24,222.0
5,0.14,0.15,0.13,55.0
