class,f1_score,precision,recall,support
0,0.38,0.52,0.3,1290.0
1,0.01,0.38,0.0,937.0
2,0.2,0.42,0.13,776.0
3,0.23,0.15,0.53,349.0
4,0.19,0.12,0.44,258.0
5,0.12,0.07,0.46,67.0
