class,f1_score,precision,recall,support
0,0.59,0.42,0.99,1309.0
1,0.39,0.67,0.27,961.0
2,0.35,0.73,0.23,739.0
3,0.08,0.94,0.04,346.0
4,0.0,0.0,0.0,247.0
5,0.0,0.0,0.0,75.0
