class,f1_score,precision,recall,support
0,0.66,0.55,0.84,1342.0
1,0.43,0.5,0.38,960.0
2,0.44,0.56,0.36,758.0
3,0.52,0.54,0.51,327.0
4,0.34,0.62,0.23,216.0
5,0.07,0.38,0.04,74.0
