class,f1_score,precision,recall,support
0,0.55,0.56,0.55,1323.0
1,0.0,0.0,0.0,925.0
2,0.15,0.23,0.11,763.0
3,0.05,0.14,0.03,344.0
4,0.15,0.08,0.64,253.0
5,0.0,0.0,0.0,69.0
