class,f1_score,precision,recall,support
0,0.58,0.41,0.99,1289.0
1,0.36,0.64,0.25,943.0
2,0.3,0.73,0.19,788.0
3,0.07,1.0,0.03,345.0
4,0.0,0.0,0.0,237.0
5,0.0,0.0,0.0,75.0
