class,f1_score,precision,recall,support
0,0.74,0.83,0.67,1309.0
1,0.56,0.43,0.8,956.0
2,0.48,0.57,0.42,773.0
3,0.54,0.61,0.49,340.0
4,0.07,0.64,0.04,234.0
5,0.12,1.0,0.06,65.0
