class,f1_score,precision,recall,support
0,0.66,0.66,0.66,1355.0
1,0.47,0.43,0.51,936.0
2,0.47,0.47,0.48,760.0
3,0.54,0.55,0.53,335.0
4,0.4,0.63,0.29,238.0
5,0.09,0.25,0.06,53.0
